"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Natural expansion of forest","2000","69","Mauritania","0",""
"1","Natural expansion of forest","2000","68","Mali","0",""
"1","Natural expansion of forest","2000","23","Madagascar","0",""
"0","Afforestation","2005","56","Uganda","0",""
"0","Afforestation","2005","169","Ukraine","12520",""
"0","Afforestation","2005","100","United Arab Emirates","650",""
"0","Afforestation","2005","143","United Kingdom","9400",""
"0","Afforestation","2005","121","Tonga","63",""
"0","Afforestation","2005","199","Trinidad and Tobago","0",""
"0","Afforestation","2005","54","Tunisia","16700",""
"0","Afforestation","2005","99","Turkey","87300",""
"0","Afforestation","2005","79","Viet Nam","138920",""
"0","Afforestation","2005","101","Yemen","0",""
"0","Afforestation","2005","20","Zambia","0",""
"0","Afforestation","2005","21","Zimbabwe","0",""
"0","Afforestation","2005","200","United States of America","121532",""
"0","Afforestation","2005","217","Uruguay","0",""
"0","Afforestation","2005","170","Uzbekistan","22000",""
"0","Afforestation","2005","214","Venezuela (Bolivarian Republic of)","16348",""
"0","Afforestation","2005","74","Sudan","25630",""
"0","Afforestation","2005","50","Spain","30461.04",""
"0","Afforestation","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Afforestation","2005","213","Suriname","0",""
"0","Afforestation","2005","120","Solomon Islands","0",""
"0","Afforestation","2005","154","Slovenia","0",""
"0","Afforestation","2005","28","South Africa","2724.75",""
"0","Afforestation","2005","46","Somalia","0",""
"0","Afforestation","2005","7655420","Timor-Leste","28",""
"0","Afforestation","2005","41","Thailand","8288",""
"0","Afforestation","2005","642354615","Tokelau","0",""
"0","Afforestation","2005","3","Togo","0",""
"0","Afforestation","2005","142","Switzerland","75",""
"0","Afforestation","2005","128","Sweden","698",""
"0","Afforestation","2005","167","Tajikistan","300",""
"0","Afforestation","2005","98","Syrian Arab Republic","12600",""
"1","Natural expansion of forest","1990","68","Mali","0",""
"1","Natural expansion of forest","1990","69","Mauritania","0",""
"1","Natural expansion of forest","1990","163","Latvia","4724",""
"1","Natural expansion of forest","1990","23","Madagascar","0",""
"1","Natural expansion of forest","1990","91","Israel","8",""
"1","Natural expansion of forest","1990","191","Jamaica","62",""
"1","Natural expansion of forest","1990","7657948","Holy See","0",""
"1","Natural expansion of forest","1990","136","Ireland","250",""
"1","Natural expansion of forest","1990","1","Nigeria","0",""
"1","Natural expansion of forest","1990","96","Qatar","0",""
"1","Natural expansion of forest","1990","57","Morocco","0",""
"1","Natural expansion of forest","1990","5293372","Nauru","0",""
"1","Natural expansion of forest","1990","7655168","Monaco","0",""
"1","Natural expansion of forest","1990","193","Montserrat","0",""
"1","Natural expansion of forest","1990","24","Mauritius","0",""
"1","Natural expansion of forest","1990","7661379","Mayotte","0",""
"1","Natural expansion of forest","1990","7653870","Falkland Islands","0",""
"1","Natural expansion of forest","1990","53","Egypt","0",""
"1","Natural expansion of forest","1990","102","China","1319700",""
"1","Natural expansion of forest","1990","4","Burundi","0",""
"1","Natural expansion of forest","1990","55","Benin","0",""
"1","Natural expansion of forest","1990","158","Belarus","3113",""
"1","Natural expansion of forest","1990","129","Austria","11000",""
"1","Natural expansion of forest","1990","45","Algeria","0",""
"1","Natural expansion of forest","1990","77","Guinea","0",""
"1","Natural expansion of forest","1990","189","Guadeloupe","0",""
"1","Natural expansion of forest","1990","7655146","Gibraltar","0",""
"1","Natural expansion of forest","1990","134","Germany","4000",""
"1","Natural expansion of forest","1990","66","Gambia","0",""
"1","Natural expansion of forest","1990","209","French Guiana","0",""
"1","Natural expansion of forest","1990","133","France","54800",""
"1","Natural expansion of forest","1990","125","Finland","2000",""
"0","Afforestation","2005","1","Nigeria","0",""
"0","Afforestation","2005","126","Norway","173",""
"0","Afforestation","2005","178","Panama","2885",""
"0","Afforestation","2005","150","Poland","16453",""
"0","Afforestation","2005","115","New Caledonia","38.6",""
"0","Afforestation","2005","124","New Zealand","8000",""
"0","Afforestation","2005","177","Nicaragua","1187.16",""
"0","Afforestation","2005","70","Niger","12750",""
"0","Afforestation","2005","16","Mozambique","3481",""
"0","Afforestation","2005","17","Namibia","25",""
"0","Afforestation","2005","5293372","Nauru","0",""
"0","Afforestation","2005","140","Netherlands","1000",""
"0","Afforestation","2005","7655168","Monaco","0",""
"0","Afforestation","2005","107","Mongolia","209",""
"0","Afforestation","2005","193","Montserrat","0",""
"0","Afforestation","2005","57","Morocco","8500",""
"0","Afforestation","2005","2","Sierra Leone","673",""
"0","Afforestation","2005","155","Serbia","1056",""
"0","Afforestation","2005","153","Slovakia","18.4",""
"0","Afforestation","2005","85","Singapore","0",""
"0","Afforestation","2005","7655310","San Marino","0",""
"0","Afforestation","2005","643000373","Saint-Barth?lemy","0",""
"0","Afforestation","2005","71","Senegal","12784",""
"0","Afforestation","2005","97","Saudi Arabia","152",""
"0","Afforestation","2005","10","Rwanda","6511",""
"0","Afforestation","2005","166","Russian Federation","11907",""
"0","Afforestation","2005","195","Saint Kitts and Nevis","0",""
"0","Afforestation","2005","25","R?union","0",""
"0","Afforestation","2005","96","Qatar","0",""
"0","Afforestation","2005","141","Portugal","11352",""
"0","Afforestation","2005","152","Romania","3992",""
"0","Afforestation","2005","165","Republic of Moldova","1000",""
"0","Afforestation","2005","92","Jordan","284.9",""
"0","Afforestation","2005","161","Kazakhstan","18000",""
"0","Afforestation","2005","137","Italy","7429",""
"0","Afforestation","2005","191","Jamaica","21",""
"0","Afforestation","2005","136","Ireland","8850",""
"0","Afforestation","2005","91","Israel","0",""
"0","Afforestation","2005","127","Iceland","1750",""
"0","Afforestation","2005","82","Indonesia","250420.6",""
"0","Afforestation","2005","7657948","Holy See","0",""
"0","Afforestation","2005","149","Hungary","12036",""
"0","Afforestation","2005","77","Guinea","2110",""
"0","Afforestation","2005","210","Guyana","0",""
"0","Afforestation","2005","188","Grenada","0",""
"0","Afforestation","2005","189","Guadeloupe","0",""
"0","Afforestation","2005","134","Germany","4000",""
"0","Afforestation","2005","7655146","Gibraltar","0",""
"0","Afforestation","2005","176","Mexico","69200",""
"0","Afforestation","2005","7661379","Mayotte","77",""
"0","Afforestation","2005","24","Mauritius","0.5",""
"0","Afforestation","2005","69","Mauritania","820",""
"0","Afforestation","2005","192","Martinique","14",""
"0","Afforestation","2005","68","Mali","0",""
"0","Afforestation","2005","34","Maldives","0",""
"0","Afforestation","2005","15","Malawi","18700",""
"0","Afforestation","2005","23","Madagascar","25000",""
"0","Afforestation","2005","164","Lithuania","2418",""
"0","Afforestation","2005","78","Liberia","0",""
"0","Afforestation","2005","27","Lesotho","220",""
"0","Afforestation","2005","94","Lebanon","278",""
"0","Afforestation","2005","163","Latvia","1681",""
"0","Afforestation","2005","162","Kyrgyzstan","177",""
"0","Afforestation","2005","73","Kenya","0",""
"0","Afforestation","2005","64","Cape Verde","300",""
"0","Afforestation","2005","216","Chile","64331",""
"0","Afforestation","2005","102","China","4385000",""
"0","Afforestation","2005","22","Comoros","0",""
"0","Afforestation","2005","7","Congo","847",""
"0","Afforestation","2005","147","Croatia","536.75",""
"0","Afforestation","2005","88","Cyprus","124",""
"0","Afforestation","2005","148","Czech Republic","810",""
"0","Afforestation","2005","181","Barbados","9.79",""
"0","Afforestation","2005","158","Belarus","18136",""
"0","Afforestation","2005","130","Belgium","407",""
"0","Afforestation","2005","55","Benin","0",""
"0","Afforestation","2005","32","Bhutan","396.05",""
"0","Afforestation","2005","146","Bulgaria","5953",""
"0","Afforestation","2005","63","Burkina Faso","11855",""
"0","Afforestation","2005","203","Canada","8630",""
"0","Afforestation","2005","111","Fiji","1300",""
"0","Afforestation","2005","7653870","Falkland Islands","0",""
"0","Afforestation","2005","209","French Guiana","0",""
"0","Afforestation","2005","125","Finland","3000",""
"0","Afforestation","2005","9","Gabon","0",""
"0","Afforestation","2005","112","French Polynesia","0",""
"0","Afforestation","2005","160","Georgia","65.5",""
"0","Afforestation","2005","66","Gambia","0",""
"0","Afforestation","2005","132","Denmark","2193",""
"0","Afforestation","2005","12","Democratic Republic of the Congo","100",""
"0","Afforestation","2005","173","El Salvador","256",""
"0","Afforestation","2005","53","Egypt","1600",""
"0","Afforestation","2005","62","Eritrea","2005",""
"0","Afforestation","2005","8","Equatorial Guinea","0",""
"0","Afforestation","2005","60","Ethiopia","6700",""
"0","Afforestation","2005","159","Estonia","352",""
"0","Afforestation","2000","3","Togo","0",""
"0","Afforestation","2000","642354615","Tokelau","0",""
"0","Afforestation","2000","41","Thailand","6230",""
"0","Afforestation","2000","7655420","Timor-Leste","28",""
"0","Afforestation","2000","99","Turkey","24740",""
"0","Afforestation","2000","56","Uganda","0",""
"0","Afforestation","2000","199","Trinidad and Tobago","0",""
"0","Afforestation","2000","54","Tunisia","17400",""
"0","Afforestation","2000","213","Suriname","0",""
"0","Afforestation","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Afforestation","2000","50","Spain","110129.92",""
"0","Afforestation","2000","74","Sudan","17647",""
"0","Afforestation","2000","98","Syrian Arab Republic","5920",""
"0","Afforestation","2000","167","Tajikistan","100",""
"0","Afforestation","2000","128","Sweden","3182",""
"0","Afforestation","2000","142","Switzerland","75",""
"0","Afforestation","2005","13","Angola","0",""
"0","Afforestation","2005","45","Algeria","0",""
"0","Afforestation","2000","21","Zimbabwe","0",""
"0","Afforestation","2000","20","Zambia","0",""
"0","Afforestation","2005","180","Bahamas","0",""
"0","Afforestation","2005","123","Australia","50000",""
"0","Afforestation","2005","156","Armenia","475",""
"0","Afforestation","2005","215","Argentina","23200",""
"0","Afforestation","2000","200","United States of America","192353",""
"0","Afforestation","2000","143","United Kingdom","15300",""
"0","Afforestation","2000","100","United Arab Emirates","398",""
"0","Afforestation","2000","169","Ukraine","5008",""
"0","Afforestation","2000","101","Yemen","0",""
"0","Afforestation","2000","79","Viet Nam","118245",""
"0","Afforestation","2000","170","Uzbekistan","19000",""
"0","Afforestation","2000","217","Uruguay","0",""
"0","Afforestation","2000","124","New Zealand","35000",""
"0","Afforestation","2000","115","New Caledonia","85.6",""
"0","Afforestation","2000","70","Niger","12750",""
"0","Afforestation","2000","177","Nicaragua","5786.39",""
"0","Afforestation","2000","57","Morocco","8960",""
"0","Afforestation","2000","193","Montserrat","0",""
"0","Afforestation","2000","140","Netherlands","1000",""
"0","Afforestation","2000","5293372","Nauru","0",""
"0","Afforestation","2000","96","Qatar","0",""
"0","Afforestation","2000","141","Portugal","22101",""
"0","Afforestation","2000","152","Romania","1249",""
"0","Afforestation","2000","165","Republic of Moldova","1000",""
"0","Afforestation","2000","126","Norway","656",""
"0","Afforestation","2000","1","Nigeria","0",""
"0","Afforestation","2000","150","Poland","20648",""
"0","Afforestation","2000","178","Panama","4046",""
"0","Afforestation","2000","198","Saint Vincent and the Grenadines","11",""
"0","Afforestation","2000","643000373","Saint-Barth?lemy","0",""
"0","Afforestation","2000","7655310","San Marino","0",""
"0","Afforestation","2000","71","Senegal","8862",""
"0","Afforestation","2000","166","Russian Federation","23461",""
"0","Afforestation","2000","10","Rwanda","14369",""
"0","Afforestation","2000","25","R?union","0",""
"0","Afforestation","2000","195","Saint Kitts and Nevis","0",""
"0","Afforestation","2000","154","Slovenia","0",""
"0","Afforestation","2000","120","Solomon Islands","0",""
"0","Afforestation","2000","46","Somalia","0",""
"0","Afforestation","2000","28","South Africa","5359.2",""
"0","Afforestation","2000","155","Serbia","1675",""
"0","Afforestation","2000","2","Sierra Leone","0",""
"0","Afforestation","2000","85","Singapore","0",""
"0","Afforestation","2000","153","Slovakia","37.4",""
"0","Afforestation","2000","82","Indonesia","85883.2",""
"0","Afforestation","2000","127","Iceland","1270",""
"0","Afforestation","2000","149","Hungary","10934",""
"0","Afforestation","2000","7657948","Holy See","0",""
"0","Afforestation","2000","210","Guyana","0",""
"0","Afforestation","2000","77","Guinea","2110",""
"0","Afforestation","2000","189","Guadeloupe","0",""
"0","Afforestation","2000","188","Grenada","0",""
"0","Afforestation","2000","162","Kyrgyzstan","40",""
"0","Afforestation","2000","73","Kenya","0",""
"0","Afforestation","2000","161","Kazakhstan","10400",""
"0","Afforestation","2000","92","Jordan","547",""
"0","Afforestation","2000","191","Jamaica","27",""
"0","Afforestation","2000","137","Italy","11898",""
"0","Afforestation","2000","91","Israel","0",""
"0","Afforestation","2000","136","Ireland","14470",""
"0","Afforestation","2000","15","Malawi","15300",""
"0","Afforestation","2000","34","Maldives","0",""
"0","Afforestation","2000","164","Lithuania","576",""
"0","Afforestation","2000","23","Madagascar","3600",""
"0","Afforestation","2000","27","Lesotho","220",""
"0","Afforestation","2000","78","Liberia","0",""
"0","Afforestation","2000","163","Latvia","310",""
"0","Afforestation","2000","94","Lebanon","305",""
"0","Afforestation","2000","7655168","Monaco","0",""
"0","Afforestation","2000","107","Mongolia","0",""
"0","Afforestation","2000","7661379","Mayotte","34",""
"0","Afforestation","2000","176","Mexico","51000",""
"0","Afforestation","2000","69","Mauritania","820",""
"0","Afforestation","2000","24","Mauritius","8",""
"0","Afforestation","2000","68","Mali","0",""
"0","Afforestation","2000","192","Martinique","14",""
"0","Afforestation","2000","55","Benin","0",""
"0","Afforestation","2000","158","Belarus","8954",""
"0","Afforestation","2000","14","Botswana","50",""
"0","Afforestation","2000","32","Bhutan","246.69",""
"0","Afforestation","2000","63","Burkina Faso","6377",""
"0","Afforestation","2000","146","Bulgaria","2681",""
"0","Afforestation","2000","64","Cape Verde","300",""
"0","Afforestation","2000","203","Canada","7520",""
"0","Afforestation","2000","102","China","4737100",""
"0","Afforestation","2000","216","Chile","41987",""
"0","Afforestation","2000","7","Congo","2432",""
"0","Afforestation","2000","22","Comoros","0",""
"0","Afforestation","2000","88","Cyprus","252",""
"0","Afforestation","2000","147","Croatia","793.15",""
"0","Afforestation","2000","12","Democratic Republic of the Congo","100",""
"0","Afforestation","2000","148","Czech Republic","820",""
"0","Afforestation","2000","132","Denmark","1833",""
"0","Afforestation","2000","53","Egypt","1500",""
"0","Afforestation","2000","173","El Salvador","256",""
"0","Afforestation","2000","8","Equatorial Guinea","0",""
"0","Afforestation","2000","62","Eritrea","1445",""
"0","Afforestation","2000","159","Estonia","351",""
"0","Afforestation","2000","7653870","Falkland Islands","0",""
"0","Afforestation","2000","111","Fiji","3081",""
"0","Afforestation","2000","125","Finland","8400",""
"0","Afforestation","2000","209","French Guiana","0",""
"0","Afforestation","2000","112","French Polynesia","0",""
"0","Afforestation","2000","9","Gabon","0",""
"0","Afforestation","2000","66","Gambia","0",""
"0","Afforestation","2000","160","Georgia","0",""
"0","Afforestation","2000","134","Germany","5000",""
"0","Afforestation","2000","7655146","Gibraltar","0",""
"0","Afforestation","1990","74","Sudan","10500",""
"0","Afforestation","1990","50","Spain","46709",""
"0","Afforestation","1990","28","South Africa","30252.8",""
"0","Afforestation","1990","46","Somalia","0",""
"0","Afforestation","1990","142","Switzerland","61",""
"0","Afforestation","1990","128","Sweden","4910",""
"0","Afforestation","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Afforestation","1990","213","Suriname","0",""
"0","Afforestation","1990","642354615","Tokelau","0",""
"0","Afforestation","1990","3","Togo","0",""
"0","Afforestation","1990","41","Thailand","34703",""
"0","Afforestation","1990","167","Tajikistan","1500",""
"0","Afforestation","1990","56","Uganda","0",""
"0","Afforestation","1990","99","Turkey","64452",""
"0","Afforestation","1990","54","Tunisia","22600",""
"0","Afforestation","1990","199","Trinidad and Tobago","0",""
"0","Afforestation","1990","200","United States of America","254185",""
"0","Afforestation","1990","217","Uruguay","0",""
"0","Afforestation","1990","169","Ukraine","15136",""
"0","Afforestation","1990","143","United Kingdom","21800",""
"0","Afforestation","1990","101","Yemen","0",""
"0","Afforestation","1990","20","Zambia","0",""
"0","Afforestation","1990","170","Uzbekistan","15000",""
"0","Afforestation","1990","79","Viet Nam","32260",""
"0","Afforestation","2000","13","Angola","0",""
"0","Afforestation","2000","215","Argentina","51300",""
"0","Afforestation","1990","21","Zimbabwe","0",""
"0","Afforestation","2000","45","Algeria","0",""
"0","Afforestation","2000","129","Austria","2000",""
"0","Afforestation","2000","180","Bahamas","0",""
"0","Afforestation","2000","156","Armenia","317",""
"0","Afforestation","2000","123","Australia","90000",""
"0","Afforestation","1990","120","Solomon Islands","0",""
"0","Afforestation","1990","154","Slovenia","0",""
"0","Afforestation","1990","153","Slovakia","2305",""
"0","Afforestation","1990","85","Singapore","0",""
"0","Afforestation","1990","2","Sierra Leone","118",""
"0","Afforestation","1990","155","Serbia","12038",""
"0","Afforestation","1990","71","Senegal","7139",""
"0","Afforestation","1990","7655310","San Marino","0",""
"0","Afforestation","1990","643000373","Saint-Barth?lemy","0",""
"0","Afforestation","1990","198","Saint Vincent and the Grenadines","11",""
"0","Afforestation","1990","195","Saint Kitts and Nevis","0",""
"0","Afforestation","1990","25","R?union","0",""
"0","Afforestation","1990","10","Rwanda","10050",""
"0","Afforestation","1990","166","Russian Federation","82051",""
"0","Afforestation","1990","152","Romania","4822",""
"0","Afforestation","1990","96","Qatar","0",""
"0","Afforestation","1990","150","Poland","7786",""
"0","Afforestation","1990","141","Portugal","21347",""
"0","Afforestation","1990","126","Norway","1390",""
"0","Afforestation","1990","178","Panama","1411",""
"0","Afforestation","1990","124","New Zealand","25000",""
"0","Afforestation","1990","1","Nigeria","0",""
"0","Afforestation","1990","140","Netherlands","1400",""
"0","Afforestation","1990","115","New Caledonia","40.5",""
"0","Afforestation","1990","193","Montserrat","0",""
"0","Afforestation","1990","5293372","Nauru","0",""
"0","Afforestation","1990","7655168","Monaco","0",""
"0","Afforestation","1990","107","Mongolia","136",""
"0","Afforestation","1990","24","Mauritius","141",""
"0","Afforestation","1990","7661379","Mayotte","0",""
"0","Afforestation","1990","68","Mali","0",""
"0","Afforestation","1990","69","Mauritania","820",""
"0","Afforestation","1990","78","Liberia","0",""
"0","Afforestation","1990","27","Lesotho","220",""
"0","Afforestation","1990","34","Maldives","0",""
"0","Afforestation","1990","23","Madagascar","4100",""
"0","Afforestation","1990","73","Kenya","0",""
"0","Afforestation","1990","92","Jordan","234.4",""
"0","Afforestation","1990","163","Latvia","0",""
"0","Afforestation","1990","162","Kyrgyzstan","35",""
"0","Afforestation","1990","136","Ireland","15810",""
"0","Afforestation","1990","82","Indonesia","60241.8",""
"0","Afforestation","1990","191","Jamaica","18",""
"0","Afforestation","1990","91","Israel","2200",""
"0","Afforestation","1990","7657948","Holy See","0",""
"0","Afforestation","1990","210","Guyana","0",""
"0","Afforestation","1990","127","Iceland","610",""
"0","Afforestation","1990","149","Hungary","7486",""
"0","Afforestation","1990","7655146","Gibraltar","0",""
"0","Afforestation","1990","188","Grenada","0",""
"0","Afforestation","1990","189","Guadeloupe","0",""
"0","Afforestation","1990","77","Guinea","1200",""
"0","Afforestation","1990","9","Gabon","0",""
"0","Afforestation","1990","66","Gambia","0",""
"0","Afforestation","1990","160","Georgia","0",""
"0","Afforestation","1990","134","Germany","8000",""
"0","Afforestation","1990","111","Fiji","1262",""
"0","Afforestation","1990","125","Finland","3300",""
"0","Afforestation","1990","133","France","10700",""
"0","Afforestation","1990","209","French Guiana","0",""
"0","Afforestation","1990","132","Denmark","269",""
"0","Afforestation","1990","173","El Salvador","256",""
"0","Afforestation","1990","8","Equatorial Guinea","0",""
"0","Afforestation","1990","7653870","Falkland Islands","0",""
"0","Afforestation","1990","22","Comoros","0",""
"0","Afforestation","1990","102","China","5094500",""
"0","Afforestation","1990","216","Chile","36639",""
"0","Afforestation","1990","64","Cape Verde","2400",""
"0","Afforestation","1990","12","Democratic Republic of the Congo","100",""
"0","Afforestation","1990","88","Cyprus","321",""
"0","Afforestation","1990","147","Croatia","1588.25",""
"0","Afforestation","1990","7","Congo","3218",""
"0","Afforestation","1990","32","Bhutan","687.82",""
"0","Afforestation","1990","55","Benin","0",""
"0","Afforestation","1990","158","Belarus","712",""
"0","Afforestation","1990","180","Bahamas","0",""
"0","Afforestation","1990","203","Canada","10600",""
"0","Afforestation","1990","63","Burkina Faso","119",""
"0","Afforestation","1990","146","Bulgaria","5798",""
"0","Afforestation","1990","14","Botswana","270",""
"0","Afforestation","1990","45","Algeria","0",""
"0","Afforestation","1990","123","Australia","15000",""
"0","Afforestation","1990","129","Austria","4000",""
"0","Afforestation","1990","13","Angola","0",""
"0","Afforestation","1990","215","Argentina","11700",""
"2","Reforestation","2005","143","United Kingdom","16100",""
"2","Reforestation","2005","200","United States of America","606215",""
"2","Reforestation","2005","169","Ukraine","37139",""
"2","Reforestation","2005","100","United Arab Emirates","0",""
"2","Reforestation","2005","214","Venezuela (Bolivarian Republic of)","3109",""
"2","Reforestation","2005","79","Viet Nam","327785",""
"2","Reforestation","2005","217","Uruguay","42660",""
"2","Reforestation","2005","170","Uzbekistan","12000",""
"2","Reforestation","2005","642354615","Tokelau","0",""
"2","Reforestation","2005","121","Tonga","1.5",""
"2","Reforestation","2005","7655420","Timor-Leste","104",""
"2","Reforestation","2005","3","Togo","1000",""
"2","Reforestation","2005","99","Turkey","16177",""
"2","Reforestation","2005","56","Uganda","199",""
"2","Reforestation","2005","199","Trinidad and Tobago","909",""
"2","Reforestation","2005","54","Tunisia","1400",""
"2","Reforestation","2005","142","Switzerland","692",""
"2","Reforestation","2005","128","Sweden","130550",""
"2","Reforestation","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"2","Reforestation","2005","74","Sudan","18124",""
"2","Reforestation","2005","151","The former Yugoslav Republic of Macedonia","1334.4",""
"2","Reforestation","2005","41","Thailand","19008",""
"2","Reforestation","2005","167","Tajikistan","500",""
"2","Reforestation","2005","98","Syrian Arab Republic","6.5",""
"2","Reforestation","2005","154","Slovenia","572",""
"2","Reforestation","2005","153","Slovakia","9139",""
"2","Reforestation","2005","85","Singapore","0",""
"2","Reforestation","2005","2","Sierra Leone","269",""
"2","Reforestation","2005","50","Spain","18384.77",""
"2","Reforestation","2005","28","South Africa","87673",""
"2","Reforestation","2005","46","Somalia","0",""
"2","Reforestation","2005","120","Solomon Islands","1000",""
"2","Reforestation","2005","152","Romania","9909",""
"2","Reforestation","2005","166","Russian Federation","1057140",""
"2","Reforestation","2005","25","R?union","45",""
"2","Reforestation","2005","195","Saint Kitts and Nevis","0",""
"2","Reforestation","2005","643000373","Saint-Barth?lemy","0",""
"2","Reforestation","2005","7655310","San Marino","0",""
"2","Reforestation","2005","97","Saudi Arabia","196",""
"2","Reforestation","2005","71","Senegal","7835",""
"2","Reforestation","2005","1","Nigeria","3400",""
"2","Reforestation","2005","126","Norway","11361",""
"2","Reforestation","2005","211","Paraguay","1350",""
"2","Reforestation","2005","212","Peru","42428",""
"2","Reforestation","2005","84","Philippines","17397",""
"2","Reforestation","2005","150","Poland","46811",""
"2","Reforestation","2005","96","Qatar","0",""
"2","Reforestation","2005","106","Republic of Korea","20781",""
"2","Reforestation","2005","107","Mongolia","6859",""
"2","Reforestation","2005","7655168","Monaco","0",""
"2","Reforestation","2005","16","Mozambique","0",""
"2","Reforestation","2005","193","Montserrat","0",""
"2","Reforestation","2005","5293372","Nauru","0",""
"2","Reforestation","2005","40","Myanmar","29569",""
"2","Reforestation","2005","70","Niger","2250",""
"2","Reforestation","2005","124","New Zealand","36000",""
"2","Reforestation","2005","83","Malaysia","33009",""
"2","Reforestation","2005","15","Malawi","2000",""
"2","Reforestation","2005","68","Mali","65000",""
"2","Reforestation","2005","34","Maldives","0",""
"2","Reforestation","2005","24","Mauritius","98",""
"2","Reforestation","2005","69","Mauritania","0",""
"2","Reforestation","2005","176","Mexico","247600",""
"2","Reforestation","2005","7661379","Mayotte","0",""
"2","Reforestation","2005","21","Zimbabwe","6126",""
"2","Reforestation","2005","101","Yemen","0",""
